generation,FE,group,branchId,lineageId,source,action,mask,archiveSize,selectedPbestFingerprint,fallback
1,200,"G1_CMAX",117,4,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2699C595EF849BE8B0D1B02CF87089B0B126FC71FCF75461F17FE26E757E9FD1",false
1,200,"G1_CMAX",118,78,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4D84D3905115067ECCF59B36B1FBE9D87BDB53532D3259F57302855B726E8438",false
1,200,"G1_CMAX",119,40,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6892AE3DC68313BAE0622CBAE1276A8CC8DB298D695E600DE564D4BBE81A1E16",false
1,200,"G4_BALANCED",120,0,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B3FC70E8D50197EBBCA2DF5495C3CA3CF49A3D2FE19444C0E0B1D3243812CF06",false
1,200,"G4_BALANCED",121,9,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"3A6ED88413D8B3EFB25FEA49DD9FA788C512AE91F402625F24537336B524D721",false
1,200,"G4_BALANCED",122,4,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2699C595EF849BE8B0D1B02CF87089B0B126FC71FCF75461F17FE26E757E9FD1",false
1,200,"G4_BALANCED",123,30,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"83D6739D6C7DAC5685077B8244EA9F3152B93D9FFD89580532C75DD9A7127182",false
1,200,"G4_BALANCED",124,85,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"54D83CC68B451617B952E1D69787465490E9F6727389B7C29BCF6CF8908B3D09",false
1,200,"G4_BALANCED",125,23,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"9C21F2E6AACDBA5DF6F8E54E09788B2C18F0A42BFFAB973461D0799ADBAEB095",false
1,200,"G4_BALANCED",126,24,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"54D83CC68B451617B952E1D69787465490E9F6727389B7C29BCF6CF8908B3D09",false
1,200,"G4_BALANCED",127,72,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"E315C14388F88027B3CA333DEF2A9F9A4B93695DDE263119E2062AE20CDC98DB",false
1,200,"G4_BALANCED",128,32,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"261447E75AA680B31D648E1DBFEAD18D37DC326E48BC507BFA2D84E7D930C6F0",false
1,200,"G4_BALANCED",129,61,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2699C595EF849BE8B0D1B02CF87089B0B126FC71FCF75461F17FE26E757E9FD1",false
1,200,"G4_BALANCED",130,75,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"7EF63FB5949E81D6B118E017BC5518CBFAE443DF2A75906F22FC79D8463198DA",false
