actualFE,rawSource,firstLevelSource,attributionEligible,candidateFingerprint,Cmax,TEC,TWC,parentFingerprint,lineageId,parentLineageId,QgAction,QpAction,QgTeacherHash16,QpTeacherHash16,subSwarmRole,JSChanged,FAChanged,MAChanged,WAChanged,JSChangeCount,FAChangeCount,MAChangeCount,WAChangeCount,finalEvaluate
5504,INTRA_FACTORY_VNS,INHERITED_LS,true,9232963bd107697d444ded5bd5ea27445e91775cc0285766a062059d587b242e,963.0893347155454,128225.94964537468,354446.62712528824,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5505,INTRA_FACTORY_VNS,INHERITED_LS,true,c77788adfb25701e1be4fca586998357fba261bb2a27eba5713140a6344038f8,963.7996795677271,128062.18564018175,355463.08817722416,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5506,INTRA_FACTORY_VNS,INHERITED_LS,true,d77e1f28d003ba09a8fe27ceb1c50201e78050e9f1c66188692e76301082796f,984.3671195797273,127838.72249605817,357316.000339953,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5507,INTRA_FACTORY_VNS,INHERITED_LS,true,87b33dd0c04c17fe7ff49ff4efb5a8daa0938f1268ca978c65bbdf0652634587,995.3058622135682,127783.43444491824,359001.9178819974,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5508,INTRA_FACTORY_VNS,INHERITED_LS,true,12a4752925265a85ee492bd0e5ed76e9e9be0305404942ae65d22537cf4b8fa2,965.2416133525393,127845.97902329153,356853.2839946081,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5509,INTRA_FACTORY_VNS,INHERITED_LS,true,2b80f1d38e4ace24b6c4d48d46b579b43be2aaccc62419ef3f248b3d3ea533aa,963.6160001882066,127962.19903056034,357549.03994477657,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,16,9,15,13,false
5510,INTRA_FACTORY_VNS,INHERITED_LS,true,5652193f3a35bd2f17b21d36c7fa28ad20bd76efb5fbc34bb2532a088a6f8a4b,972.9756753172946,127718.29183092019,362282.54037467,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,39,25,32,24,false
5511,INTRA_FACTORY_VNS,INHERITED_LS,true,5e3ae64367c2d0617ce2839b5fab35e5b675ef5be343be01ce9f2341f6ace3f9,992.5405500335958,128039.36383053783,361723.06959668745,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,35,20,30,22,false
5512,INTRA_FACTORY_VNS,INHERITED_LS,true,89c31251ba3a95ddc2c35240ddcc7fcef45fba2dc7f866c20391758917cb3934,995.8938737602464,127833.01254436506,360177.92513473844,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
5513,INTRA_FACTORY_VNS,INHERITED_LS,true,9232963bd107697d444ded5bd5ea27445e91775cc0285766a062059d587b242e,963.0893347155454,128225.94964537468,354446.62712528824,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5514,INTRA_FACTORY_VNS,INHERITED_LS,true,c77788adfb25701e1be4fca586998357fba261bb2a27eba5713140a6344038f8,963.7996795677271,128062.18564018175,355463.08817722416,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5515,INTRA_FACTORY_VNS,INHERITED_LS,true,d77e1f28d003ba09a8fe27ceb1c50201e78050e9f1c66188692e76301082796f,984.3671195797273,127838.72249605817,357316.000339953,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5516,INTRA_FACTORY_VNS,INHERITED_LS,true,87b33dd0c04c17fe7ff49ff4efb5a8daa0938f1268ca978c65bbdf0652634587,995.3058622135682,127783.43444491824,359001.9178819974,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5517,INTRA_FACTORY_VNS,INHERITED_LS,true,12a4752925265a85ee492bd0e5ed76e9e9be0305404942ae65d22537cf4b8fa2,965.2416133525393,127845.97902329153,356853.2839946081,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5518,INTRA_FACTORY_VNS,INHERITED_LS,true,d884239935c70f48fc0b7e2d75e3205984dd2796116418940b44b87294790fcd,977.8248243087404,127776.73030178163,354722.6360886083,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,20,14,19,14,false
5519,INTRA_FACTORY_VNS,INHERITED_LS,true,f9e18d10fb09cf78af16a7e4ea3f474737ac2e71dd120a1b1b142af6d24bd510,980.6361762329923,127003.31312720329,365281.80379626737,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,53,37,43,33,false
5520,INTRA_FACTORY_VNS,INHERITED_LS,true,28f124456830c41a31c3d578bee87dfc5004618a47a5325fe51711660ba1902b,959.3480646838506,127593.59906114465,352432.8986720467,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,43,26,35,28,false
5521,INTRA_FACTORY_VNS,INHERITED_LS,true,89c31251ba3a95ddc2c35240ddcc7fcef45fba2dc7f866c20391758917cb3934,995.8938737602464,127833.01254436506,360177.92513473844,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
5522,INTRA_FACTORY_VNS,INHERITED_LS,true,9232963bd107697d444ded5bd5ea27445e91775cc0285766a062059d587b242e,963.0893347155454,128225.94964537468,354446.62712528824,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5523,INTRA_FACTORY_VNS,INHERITED_LS,true,c77788adfb25701e1be4fca586998357fba261bb2a27eba5713140a6344038f8,963.7996795677271,128062.18564018175,355463.08817722416,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5524,INTRA_FACTORY_VNS,INHERITED_LS,true,d77e1f28d003ba09a8fe27ceb1c50201e78050e9f1c66188692e76301082796f,984.3671195797273,127838.72249605817,357316.000339953,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5525,INTRA_FACTORY_VNS,INHERITED_LS,true,87b33dd0c04c17fe7ff49ff4efb5a8daa0938f1268ca978c65bbdf0652634587,995.3058622135682,127783.43444491824,359001.9178819974,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5526,INTRA_FACTORY_VNS,INHERITED_LS,true,12a4752925265a85ee492bd0e5ed76e9e9be0305404942ae65d22537cf4b8fa2,965.2416133525393,127845.97902329153,356853.2839946081,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5527,INTRA_FACTORY_VNS,INHERITED_LS,true,2df962cc360e89fcb1f75c9cfc47b023fa16f25b756a624dfcc2d583ffa03fb3,982.8836496052866,127773.33333600881,358607.2307823702,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,35,22,28,24,false
5528,INTRA_FACTORY_VNS,INHERITED_LS,true,0c0ff4dac5f7fb1b6194abe1c3497ff082e3b84ed5ebbecfac5ad80a25d2fca0,953.961945354103,127740.26941061247,353481.2672081188,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,37,22,28,26,false
5529,INTRA_FACTORY_VNS,INHERITED_LS,true,196fa1206b5f1678772b249241f0048dc48d4ab8b64b958b9f05cca8fd02a53e,1001.0198736042631,127715.4916657045,353706.8936880884,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,4,0,4,4,false
5530,INTRA_FACTORY_VNS,INHERITED_LS,true,89c31251ba3a95ddc2c35240ddcc7fcef45fba2dc7f866c20391758917cb3934,995.8938737602464,127833.01254436506,360177.92513473844,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
5531,INTRA_FACTORY_VNS,INHERITED_LS,true,9232963bd107697d444ded5bd5ea27445e91775cc0285766a062059d587b242e,963.0893347155454,128225.94964537468,354446.62712528824,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5532,INTRA_FACTORY_VNS,INHERITED_LS,true,c77788adfb25701e1be4fca586998357fba261bb2a27eba5713140a6344038f8,963.7996795677271,128062.18564018175,355463.08817722416,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5533,INTRA_FACTORY_VNS,INHERITED_LS,true,d77e1f28d003ba09a8fe27ceb1c50201e78050e9f1c66188692e76301082796f,984.3671195797273,127838.72249605817,357316.000339953,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5534,INTRA_FACTORY_VNS,INHERITED_LS,true,87b33dd0c04c17fe7ff49ff4efb5a8daa0938f1268ca978c65bbdf0652634587,995.3058622135682,127783.43444491824,359001.9178819974,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5535,INTRA_FACTORY_VNS,INHERITED_LS,true,12a4752925265a85ee492bd0e5ed76e9e9be0305404942ae65d22537cf4b8fa2,965.2416133525393,127845.97902329153,356853.2839946081,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5536,INTRA_FACTORY_VNS,INHERITED_LS,true,f9477f9bf1891765aadbdd409aec69318e731991d88757abc2db7b4171f01a8f,979.0269878107559,127846.81741058697,357035.55393657275,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,27,18,22,24,false
5537,INTRA_FACTORY_VNS,INHERITED_LS,true,39e27fce38c6efe51bf75a108d35e3a32ec5c288d1a098157287a49d35f1cf86,999.3979727875621,127620.8861785284,362876.8818101261,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,31,19,23,23,false
5538,INTRA_FACTORY_VNS,INHERITED_LS,true,5f13fc7ab9552f4c05945adb7627f60e953a9fdca7bb9cd3cb4a86c7f3b64822,1042.2173282601925,127783.98619562261,365730.08096886496,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,24,16,18,20,false
5539,INTRA_FACTORY_VNS,INHERITED_LS,true,89c31251ba3a95ddc2c35240ddcc7fcef45fba2dc7f866c20391758917cb3934,995.8938737602464,127833.01254436506,360177.92513473844,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,false,true,2,0,0,3,false
5540,INTRA_FACTORY_VNS,INHERITED_LS,true,9232963bd107697d444ded5bd5ea27445e91775cc0285766a062059d587b242e,963.0893347155454,128225.94964537468,354446.62712528824,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5541,INTRA_FACTORY_VNS,INHERITED_LS,true,c77788adfb25701e1be4fca586998357fba261bb2a27eba5713140a6344038f8,963.7996795677271,128062.18564018175,355463.08817722416,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5542,INTRA_FACTORY_VNS,INHERITED_LS,true,d77e1f28d003ba09a8fe27ceb1c50201e78050e9f1c66188692e76301082796f,984.3671195797273,127838.72249605817,357316.000339953,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5543,INTRA_FACTORY_VNS,INHERITED_LS,true,87b33dd0c04c17fe7ff49ff4efb5a8daa0938f1268ca978c65bbdf0652634587,995.3058622135682,127783.43444491824,359001.9178819974,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5544,INTRA_FACTORY_VNS,INHERITED_LS,true,12a4752925265a85ee492bd0e5ed76e9e9be0305404942ae65d22537cf4b8fa2,965.2416133525393,127845.97902329153,356853.2839946081,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5545,INTRA_FACTORY_VNS,INHERITED_LS,true,34e65b0fa47ee9b60d7bb71fbb1656ac3e8933ac76aa7762994329e03ef01438,950.4917543203899,127682.69645680785,353498.2737621546,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,20,11,15,17,false
5546,INTRA_FACTORY_VNS,INHERITED_LS,true,aa1b1dd199fbfbb992d5d7a2d149a9dc9a644c7e8961e131cea7a5a79353c104,999.8691403963184,127981.13550403324,376772.0819549067,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,40,22,36,34,false
5547,INTRA_FACTORY_VNS,INHERITED_LS,true,e5ce366d22f70a442e53b18468952aff0c6d8149adb4c803e80660af4be7dca1,971.1762406598592,127877.83567210569,358556.1478884816,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,40,22,36,34,false
5548,INTRA_FACTORY_VNS,INHERITED_LS,true,d841249a6cbaaece8f5a837a8261ea0c013e899d780cf6020c6f7859827f1887,985.2843365884366,127909.73966669095,359256.08346827177,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,3,false
5549,INTRA_FACTORY_VNS,INHERITED_LS,true,8f81739c76093f88d057c2cbb8b50a8d18d8a7a075286401fd876eb1ee5bf46b,977.433146325189,128032.0290120223,356378.9516857654,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5550,INTRA_FACTORY_VNS,INHERITED_LS,true,a19897b49a8534daee6c91cdece0a1efba70bd00482f8dc4818a830dbd515b0f,978.1434331689726,127926.91643090775,357391.29992677993,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5551,INTRA_FACTORY_VNS,INHERITED_LS,true,95e86630c029e4069ac439b06994a6096da5198d380360983bec169686b8114c,973.7531522491507,127913.38076598216,356328.01654696406,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5552,INTRA_FACTORY_VNS,INHERITED_LS,true,4e35d07feb7a4f7da5ecab3d612ba80db5591c70232d3320372b50ed233c99c5,984.8477696623902,127815.2059874448,358072.4335191491,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5553,INTRA_FACTORY_VNS,INHERITED_LS,true,59d35de96260e4a905681fff4cdc03c70d7be2be1fbdef46e9b27fe4fc9a8d6a,961.7668339451182,127899.39228968722,356893.99205485266,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5554,INTRA_FACTORY_VNS,INHERITED_LS,true,82a4d3444a42ba85ace2d67534997427fae2d12b0d15de5aa86aef061c32528d,980.3766450730802,128301.76737357432,361565.7785598056,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,44,28,35,35,false
5555,INTRA_FACTORY_VNS,INHERITED_LS,true,b4e146fa319974400778f5bb0568cb7a31eb4f14a7f0d7ff87e4d2a9e7c1440e,986.2098467518279,127746.30197934252,364503.0847124404,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,43,28,33,31,false
5556,INTRA_FACTORY_VNS,INHERITED_LS,true,f2b16c7506f80250d5fa688524968ec644e19701e6841ade1263ef4ae527fc06,987.9953019508588,127995.44145606061,359286.83128747053,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,14,10,14,8,false
5557,INTRA_FACTORY_VNS,INHERITED_LS,true,d841249a6cbaaece8f5a837a8261ea0c013e899d780cf6020c6f7859827f1887,985.2843365884366,127909.73966669095,359256.08346827177,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,1,false
5558,INTRA_FACTORY_VNS,INHERITED_LS,true,8f81739c76093f88d057c2cbb8b50a8d18d8a7a075286401fd876eb1ee5bf46b,977.433146325189,128032.0290120223,356378.9516857654,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5559,INTRA_FACTORY_VNS,INHERITED_LS,true,a19897b49a8534daee6c91cdece0a1efba70bd00482f8dc4818a830dbd515b0f,978.1434331689726,127926.91643090775,357391.29992677993,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5560,INTRA_FACTORY_VNS,INHERITED_LS,true,95e86630c029e4069ac439b06994a6096da5198d380360983bec169686b8114c,973.7531522491507,127913.38076598216,356328.01654696406,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5561,INTRA_FACTORY_VNS,INHERITED_LS,true,4e35d07feb7a4f7da5ecab3d612ba80db5591c70232d3320372b50ed233c99c5,984.8477696623902,127815.2059874448,358072.4335191491,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5562,INTRA_FACTORY_VNS,INHERITED_LS,true,59d35de96260e4a905681fff4cdc03c70d7be2be1fbdef46e9b27fe4fc9a8d6a,961.7668339451182,127899.39228968722,356893.99205485266,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5563,INTRA_FACTORY_VNS,INHERITED_LS,true,1285522f61fab6632342fd479cf076c596f213c105228bd2bb18f05fe276f2f0,973.498809301065,127779.13178651036,353932.11354878487,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,11,6,10,7,false
5564,INTRA_FACTORY_VNS,INHERITED_LS,true,6f0c1b1b4bd52f899ef6fbf2b79311c8015a1d9c3377139b1f3b695e51de32ab,975.683911471112,127248.2030284704,357135.84636828676,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,25,16,22,15,false
5565,INTRA_FACTORY_VNS,INHERITED_LS,true,1d2e419b5b5c197ea76bc5c9e5c37361c4804b9a87faa4bb7b19e10c24fc3a6c,1011.030918436301,127999.77781152766,366441.2483964388,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,16,10,16,8,false
5566,INTRA_FACTORY_VNS,INHERITED_LS,true,d841249a6cbaaece8f5a837a8261ea0c013e899d780cf6020c6f7859827f1887,985.2843365884366,127909.73966669095,359256.08346827177,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,1,false
5567,INTRA_FACTORY_VNS,INHERITED_LS,true,8f81739c76093f88d057c2cbb8b50a8d18d8a7a075286401fd876eb1ee5bf46b,977.433146325189,128032.0290120223,356378.9516857654,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5568,INTRA_FACTORY_VNS,INHERITED_LS,true,a19897b49a8534daee6c91cdece0a1efba70bd00482f8dc4818a830dbd515b0f,978.1434331689726,127926.91643090775,357391.29992677993,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5569,INTRA_FACTORY_VNS,INHERITED_LS,true,95e86630c029e4069ac439b06994a6096da5198d380360983bec169686b8114c,973.7531522491507,127913.38076598216,356328.01654696406,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5570,INTRA_FACTORY_VNS,INHERITED_LS,true,4e35d07feb7a4f7da5ecab3d612ba80db5591c70232d3320372b50ed233c99c5,984.8477696623902,127815.2059874448,358072.4335191491,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5571,INTRA_FACTORY_VNS,INHERITED_LS,true,59d35de96260e4a905681fff4cdc03c70d7be2be1fbdef46e9b27fe4fc9a8d6a,961.7668339451182,127899.39228968722,356893.99205485266,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5572,INTRA_FACTORY_VNS,INHERITED_LS,true,2444d28f70d51bdcbaf6409b5e9fc7b0e75c1ac2e401f00e0322e784d81e0340,961.005048139204,127569.72638617376,354862.5097817483,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,67,43,54,45,false
5573,INTRA_FACTORY_VNS,INHERITED_LS,true,365c14f5aaf79ff34edbeb00e0aa70356b91223a014981bad7a96b9d20489d12,973.9788869375457,127270.91815160148,365105.7875374177,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,66,40,46,44,false
5574,INTRA_FACTORY_VNS,INHERITED_LS,true,0fcd54a8273597b23c764cad59f0fe0ba045576a7f0264e13a7ab0b0ae7a09e9,979.8711123782206,127436.9254003883,354618.52001285856,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,32,20,20,20,false
5575,INTRA_FACTORY_VNS,INHERITED_LS,true,d841249a6cbaaece8f5a837a8261ea0c013e899d780cf6020c6f7859827f1887,985.2843365884366,127909.73966669095,359256.08346827177,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,false,true,2,0,0,3,false
5576,INTRA_FACTORY_VNS,INHERITED_LS,true,8f81739c76093f88d057c2cbb8b50a8d18d8a7a075286401fd876eb1ee5bf46b,977.433146325189,128032.0290120223,356378.9516857654,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5577,INTRA_FACTORY_VNS,INHERITED_LS,true,a19897b49a8534daee6c91cdece0a1efba70bd00482f8dc4818a830dbd515b0f,978.1434331689726,127926.91643090775,357391.29992677993,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5578,INTRA_FACTORY_VNS,INHERITED_LS,true,95e86630c029e4069ac439b06994a6096da5198d380360983bec169686b8114c,973.7531522491507,127913.38076598216,356328.01654696406,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5579,INTRA_FACTORY_VNS,INHERITED_LS,true,4e35d07feb7a4f7da5ecab3d612ba80db5591c70232d3320372b50ed233c99c5,984.8477696623902,127815.2059874448,358072.4335191491,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5580,INTRA_FACTORY_VNS,INHERITED_LS,true,59d35de96260e4a905681fff4cdc03c70d7be2be1fbdef46e9b27fe4fc9a8d6a,961.7668339451182,127899.39228968722,356893.99205485266,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5581,INTRA_FACTORY_VNS,INHERITED_LS,true,e65a51a726a32d33b7c24f28a8017ff17c9191edd0147cfe3c3aca6e618e41f5,991.4909714602481,127884.23034001375,360589.38984768465,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,10,7,8,7,false
5582,INTRA_FACTORY_VNS,INHERITED_LS,true,3fc6299cffc7e4917ff03fa98a425d9a3814ae6e6162df500c2ece3e902eb8ab,972.3979712661901,127220.97537877451,364734.2490666037,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,44,33,36,29,false
5583,INTRA_FACTORY_VNS,INHERITED_LS,true,3f02e56cf804c7054673517c5ba62edec3936e9ba8b1b7fcb609aa310d74742a,997.5964060474513,127981.32703542612,361798.50192881597,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,35,26,31,22,false
5584,INTRA_FACTORY_VNS,INHERITED_LS,true,d841249a6cbaaece8f5a837a8261ea0c013e899d780cf6020c6f7859827f1887,985.2843365884366,127909.73966669095,359256.08346827177,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,true,true,2,0,2,1,false
5585,INTRA_FACTORY_VNS,INHERITED_LS,true,8f81739c76093f88d057c2cbb8b50a8d18d8a7a075286401fd876eb1ee5bf46b,977.433146325189,128032.0290120223,356378.9516857654,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5586,INTRA_FACTORY_VNS,INHERITED_LS,true,a19897b49a8534daee6c91cdece0a1efba70bd00482f8dc4818a830dbd515b0f,978.1434331689726,127926.91643090775,357391.29992677993,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,2,false
5587,INTRA_FACTORY_VNS,INHERITED_LS,true,95e86630c029e4069ac439b06994a6096da5198d380360983bec169686b8114c,973.7531522491507,127913.38076598216,356328.01654696406,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,true,0,0,1,2,false
5588,INTRA_FACTORY_VNS,INHERITED_LS,true,4e35d07feb7a4f7da5ecab3d612ba80db5591c70232d3320372b50ed233c99c5,984.8477696623902,127815.2059874448,358072.4335191491,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,2,0,false
5589,INTRA_FACTORY_VNS,INHERITED_LS,true,59d35de96260e4a905681fff4cdc03c70d7be2be1fbdef46e9b27fe4fc9a8d6a,961.7668339451182,127899.39228968722,356893.99205485266,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,true,false,0,0,3,0,false
5590,INTER_FACTORY_LS,INHERITED_LS,true,1027c0ab71df8986f10895f90dd3f79ca6415189b2f53a84069fd3e3d027a296,1024.2434715672152,127798.18619953707,367769.7712214448,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,64,53,56,47,false
5591,INTER_FACTORY_LS,INHERITED_LS,true,1904a3a4fc3b331c34efd22b63aacd4769cb7f3a5b91c2a72bd39198c95353ff,989.6083922854806,127853.27635825999,365107.1463997253,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,true,true,true,0,3,2,3,false
5592,INTRA_FACTORY_VNS,INHERITED_LS,true,712f74d62b644905919908c9158164e1e0a89dfba3c96886adca859ff6d52344,1014.2659621193009,128205.39884720437,369102.7575921067,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,40,23,33,26,false
5593,INTRA_FACTORY_VNS,INHERITED_LS,true,7c3a31b45d748b5d3ff1f66bdd2af4b76495c49be1aeb84875e69090f3d7b96c,996.7742945496485,127691.8990959276,367234.9281122899,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,54,33,45,40,false
5594,INTRA_FACTORY_VNS,INHERITED_LS,true,0981805093244be66af2d9b224869e1ba990803cc3dbe53cce5bdc7578259a67,1020.0458342308708,128102.42251128776,375658.3171871747,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,true,true,true,16,10,12,16,false
5595,INTRA_FACTORY_VNS,INHERITED_LS,true,645becc5e374bc1f5261a87bbec4717b481114275efc3696514ffa9c6dd8f4b4,980.1663322478119,127957.57585511691,362955.87447175646,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,true,false,false,true,2,0,0,3,false
5596,INTRA_FACTORY_VNS,INHERITED_LS,true,3055f336ae4c79b31b3e6e56383e431d89392822f8474301ccd594fc91b2ff0a,970.7762527480188,127902.98789441335,362846.157588722,-1,81,-1,2,NA,f5d442c938f879e1,NA,G1_CMAX,false,false,false,true,0,0,0,1,false
