instance,referenceFamily,Cmax,TEC,TWC
100_2_4_1,FORMAL_DECISION,701.6442523194588,45420.14465350532,68043.94503848939
100_2_4_1,FORMAL_DECISION,701.8842726704173,44998.303462851836,68335.71072844924
100_2_4_1,FORMAL_DECISION,702.4165770853289,44164.67122223131,72195.99523227784
100_2_4_1,FORMAL_DECISION,702.6212999201142,44963.34621178941,68486.24597958857
100_2_4_1,FORMAL_DECISION,702.8284590737303,44421.01552662868,69849.4006111466
100_2_4_1,FORMAL_DECISION,703.0906075982216,45231.55700976716,68163.94522490719
100_2_4_1,FORMAL_DECISION,703.2354607363068,44384.247839990145,70968.64161951508
100_2_4_1,FORMAL_DECISION,703.4416842839519,44378.90242964496,70373.55212137292
100_2_4_1,FORMAL_DECISION,704.2270835080611,44854.91210842617,67897.66769695387
100_2_4_1,FORMAL_DECISION,704.5123545326826,44391.321586631835,68938.61555429918
100_2_4_1,FORMAL_DECISION,704.5790978327066,46086.657507785516,67044.47424396215
100_2_4_1,FORMAL_DECISION,706.7403580672033,44774.639733249205,68021.4846537671
100_2_4_1,FORMAL_DECISION,706.8770864515477,44288.947891555865,69737.62671032778
100_2_4_1,FORMAL_DECISION,707.5136919906297,45747.02874261365,67718.84435045219
100_2_4_1,FORMAL_DECISION,707.7966978885312,44160.09219105347,69555.39597169029
100_2_4_1,FORMAL_DECISION,707.9671799813432,44381.69953239492,68770.20981674522
100_2_4_1,FORMAL_DECISION,708.6212886797254,44686.863177709565,68528.31394307435
100_2_4_1,FORMAL_DECISION,709.2737164253291,45320.94100822392,67514.01652686513
100_2_4_1,FORMAL_DECISION,709.9162682358477,45158.569580646945,67823.00065011662
100_2_4_1,FORMAL_DECISION,710.0881108796641,46049.24630807643,67071.84721603773
100_2_4_1,FORMAL_DECISION,710.2573953546729,44819.500105958134,67530.20715349753
100_2_4_1,FORMAL_DECISION,710.5726635694898,44376.52876035787,69097.47587106511
100_2_4_1,FORMAL_DECISION,711.0914169839698,46027.76178376653,67051.33829161673
100_2_4_1,FORMAL_DECISION,711.514995268604,45865.166238928214,67456.75055729103
100_2_4_1,FORMAL_DECISION,711.514995268604,45951.15237243634,67203.77990616577
100_2_4_1,FORMAL_DECISION,711.514995268604,46020.31880384054,67175.02549071792
100_2_4_1,FORMAL_DECISION,711.514995268604,46067.2107259449,66900.66846313022
100_2_4_1,FORMAL_DECISION,711.514995268604,46121.58061243591,66860.73392511037
100_2_4_1,FORMAL_DECISION,711.5170937387645,44672.76367725646,68263.75669243486
100_2_4_1,FORMAL_DECISION,712.0917425608177,44125.11959858795,70110.59028015085
100_2_4_1,FORMAL_DECISION,712.8272422863625,44007.30096146662,69297.99690695353
100_2_4_1,FORMAL_DECISION,713.3420030845493,44683.41658106783,68089.90013941088
100_2_4_1,FORMAL_DECISION,714.260704100334,44577.81359394489,68740.32946119347
100_2_4_1,FORMAL_DECISION,715.1193351441042,44686.73358285601,67840.29967253283
100_2_4_1,FORMAL_DECISION,716.2642397457657,44512.86418138767,67924.90803701496
100_2_4_1,FORMAL_DECISION,717.734336535024,44828.706889864436,67406.01844106421
100_2_4_1,FORMAL_DECISION,718.1286776245864,45244.367923004844,67337.99041596439
100_2_4_1,FORMAL_DECISION,718.9960734471316,43981.76735232113,69363.65385971733
100_2_4_1,FORMAL_DECISION,719.3273795980645,44221.35275708302,69284.87569055139
100_2_4_1,FORMAL_DECISION,719.9558049695693,44420.837566456576,68681.59351157324
100_2_4_1,FORMAL_DECISION,719.9691182034713,44829.00793019242,67193.85441317552
100_2_4_1,FORMAL_DECISION,720.4425401174032,44158.93357554876,69018.58703031042
100_2_4_1,FORMAL_DECISION,721.3233773270364,44514.09121075112,67899.63565958246
100_2_4_1,FORMAL_DECISION,721.4847027299112,44425.24468362801,67813.98449676797
100_2_4_1,FORMAL_DECISION,724.5125904353215,44586.891417779225,67577.10122116185
100_2_4_1,FORMAL_DECISION,725.4762578730072,44391.84098889462,67645.53680434455
100_2_4_1,FORMAL_DECISION,726.1249213751222,44709.62329415576,67559.19961303842
100_2_4_1,FORMAL_DECISION,728.2879768464787,44497.62698559658,67636.48239436667
100_2_4_1,FORMAL_DECISION,728.6329584675251,44112.92870403905,68869.63936797182
100_2_4_1,FORMAL_DECISION,729.143162785616,43865.012889863014,72842.99870167843
100_2_4_1,FORMAL_DECISION,729.2208176779197,43954.00058048394,71940.2147626832
100_2_4_1,FORMAL_DECISION,729.9345758713886,44300.05172974998,68814.38979289978
100_2_4_1,FORMAL_DECISION,729.9845360810981,43922.081953358414,70575.25000521817
100_2_4_1,FORMAL_DECISION,730.284909785788,44741.24582565855,67423.6998359919
100_2_4_1,FORMAL_DECISION,730.4784311673064,44310.39526780587,68640.90244210948
100_2_4_1,FORMAL_DECISION,730.7293297885735,44063.73466995722,69021.94791556557
100_2_4_1,FORMAL_DECISION,731.4253870684878,44236.575848633925,68344.54170877457
100_2_4_1,FORMAL_DECISION,732.0147539520397,43966.92623234014,69893.66859003986
100_2_4_1,FORMAL_DECISION,732.1119140837417,43874.861729942975,71766.19791543369
100_2_4_1,FORMAL_DECISION,732.2483631918793,44328.982274008515,68340.125840129
100_2_4_1,FORMAL_DECISION,732.6339663043497,43822.000002281704,71315.36040124665
100_2_4_1,FORMAL_DECISION,732.8032627100145,44724.57772553367,67436.18801479501
100_2_4_1,FORMAL_DECISION,733.4814104283919,44467.56287167026,67589.19743333307
100_2_4_1,FORMAL_DECISION,733.7760893141246,43564.855426190945,71712.09161299761
100_2_4_1,FORMAL_DECISION,733.8924018903173,44601.79576688666,67319.31090179313
100_2_4_1,FORMAL_DECISION,734.6394921418838,44455.736819915255,67494.11394033006
100_2_4_1,FORMAL_DECISION,735.4439463429217,43601.97169485211,71001.31271679887
100_2_4_1,FORMAL_DECISION,735.7538400557473,44196.01667987487,68282.00614462318
100_2_4_1,FORMAL_DECISION,736.5777814011745,44339.48424157702,67708.51683344266
100_2_4_1,FORMAL_DECISION,736.7816830377164,44277.30353329127,68093.10521835579
100_2_4_1,FORMAL_DECISION,736.9250964699554,43768.46569864736,70179.81703135892
100_2_4_1,FORMAL_DECISION,737.2447234654218,44158.23153589502,68280.85166039871
100_2_4_1,FORMAL_DECISION,738.5962686237758,44304.433888352,67679.1493495678
100_2_4_1,FORMAL_DECISION,738.5962686237758,44335.09258157212,67616.32039766535
100_2_4_1,FORMAL_DECISION,738.9093007650699,43942.06451622074,70152.31150558274
100_2_4_1,FORMAL_DECISION,738.9335196074649,43726.59766187504,70117.97980560263
100_2_4_1,FORMAL_DECISION,739.6144543112458,43641.28262321305,70900.70764195203
100_2_4_1,FORMAL_DECISION,739.6304307388374,44365.1596194233,67519.21516717586
100_2_4_1,FORMAL_DECISION,739.679804863386,44392.249055188484,67473.959222193
100_2_4_1,FORMAL_DECISION,739.6895827615599,44257.122875785826,67814.68671662961
100_2_4_1,FORMAL_DECISION,739.9450456089802,44005.12899173373,67805.83057592649
100_2_4_1,FORMAL_DECISION,740.5209090292756,43419.24066453161,72986.88718507881
100_2_4_1,FORMAL_DECISION,741.123638348245,43551.059076276324,70170.25844472332
100_2_4_1,FORMAL_DECISION,742.1533971397324,43660.122317227164,70137.57164120591
100_2_4_1,FORMAL_DECISION,742.2102321459453,44177.613111848535,67319.08155365428
100_2_4_1,FORMAL_DECISION,742.448916147915,44070.0339721011,67582.54078583144
100_2_4_1,FORMAL_DECISION,743.9141968871609,43220.20091150644,70221.21402497719
100_2_4_1,FORMAL_DECISION,744.2420838350733,43962.18927525861,69198.87827037863
100_2_4_1,FORMAL_DECISION,744.2487752020118,43888.80727616302,69852.38709825663
100_2_4_1,FORMAL_DECISION,745.5149946179523,46060.798742743085,66872.52352884089
100_2_4_1,FORMAL_DECISION,747.6424836642713,44823.702424449824,66949.00569325493
100_2_4_1,FORMAL_DECISION,748.1353297073708,43923.96442226035,69787.35182465102
100_2_4_1,FORMAL_DECISION,750.0824208087517,43552.88280588124,69937.3336823457
100_2_4_1,FORMAL_DECISION,750.1872424308955,43385.93431906204,69658.46230911757
100_2_4_1,FORMAL_DECISION,750.6485357027591,43726.3430917949,69604.53649360772
100_2_4_1,FORMAL_DECISION,752.3125995769401,43994.839238303844,67190.92404611864
100_2_4_1,FORMAL_DECISION,752.4682149093321,43121.617310742935,70363.06513890985
100_2_4_1,FORMAL_DECISION,752.4682646423385,43111.572071278526,69761.9865526373
100_2_4_1,FORMAL_DECISION,752.9724356328152,43950.91167907508,68805.45083010303
100_2_4_1,FORMAL_DECISION,753.1903076921717,43089.00021463033,69498.03280229247
100_2_4_1,FORMAL_DECISION,753.1903275482389,43231.5394656844,69343.67265336991
100_2_4_1,FORMAL_DECISION,753.1903567021503,43045.861647287784,69842.76338518597
100_2_4_1,FORMAL_DECISION,753.1903571991932,43005.143292381,70195.04840632068
100_2_4_1,FORMAL_DECISION,753.1903595589238,43040.29602943068,70042.65690089585
100_2_4_1,FORMAL_DECISION,753.5482178738656,42983.76751577783,69915.3889440791
100_2_4_1,FORMAL_DECISION,753.5676081608493,43013.95186811265,69808.87745382081
100_2_4_1,FORMAL_DECISION,754.7769735361397,43002.68310560669,69899.15440796138
100_2_4_1,FORMAL_DECISION,755.969043612256,42980.552241396945,70240.95528638548
100_2_4_1,FORMAL_DECISION,756.1965411919925,42979.261666865284,70994.92400276085
100_2_4_1,FORMAL_DECISION,757.4186946047942,43853.9910726241,67804.3095361741
100_2_4_1,FORMAL_DECISION,757.4342730524511,43718.36687520889,67961.47489112675
100_2_4_1,FORMAL_DECISION,757.4342730956621,43907.60298607012,67185.68683564191
100_2_4_1,FORMAL_DECISION,759.0891747523611,43062.09752480826,69676.11026794695
100_2_4_1,FORMAL_DECISION,759.2843434905532,42982.42764616324,69517.79053034491
100_2_4_1,FORMAL_DECISION,760.9619973892903,43020.178329425995,69493.08033153435
100_2_4_1,FORMAL_DECISION,762.1863472126607,42969.57652836053,70524.39155932228
100_2_4_1,FORMAL_DECISION,762.8380760767616,42904.09323319673,69835.37141717621
100_2_4_1,FORMAL_DECISION,764.5943095508046,42890.25171695973,70216.28773035997
100_2_4_1,FORMAL_DECISION,765.7803090469096,42879.22451542441,70852.01597773554
100_2_4_1,FORMAL_DECISION,766.370811454582,42957.64180670822,69816.50308220126
100_2_4_1,FORMAL_DECISION,766.9527360319935,42950.40202704501,69806.52648182749
100_2_4_1,FORMAL_DECISION,767.0805339959669,42951.74851456029,69803.42236740375
100_2_4_1,FORMAL_DECISION,767.3420461997616,42926.91949686051,69552.4090298973
100_2_4_1,FORMAL_DECISION,768.303597640866,42867.056202235945,69841.44567444049
100_2_4_1,FORMAL_DECISION,768.534159664206,42945.41787825937,69295.72389978149
100_2_4_1,FORMAL_DECISION,768.5357473302274,42997.638373837326,69177.65932609253
100_2_4_1,FORMAL_DECISION,768.8916216011103,42855.496837537285,70402.03162912221
100_2_4_1,FORMAL_DECISION,769.6233233495568,42805.0595639579,70299.0967430073
100_2_4_1,FORMAL_DECISION,769.6963300652549,42751.94622802701,69947.63475167035
100_2_4_1,FORMAL_DECISION,769.6963340086991,42854.03271703386,69673.02950137698
100_2_4_1,FORMAL_DECISION,769.6963340455667,42814.13183396313,69806.78140619559
100_2_4_1,FORMAL_DECISION,769.6963348848651,42803.95085499905,69654.78678380612
100_2_4_1,FORMAL_DECISION,769.6963348848651,42861.651501267115,69553.95568508004
100_2_4_1,FORMAL_DECISION,769.6963348848651,42865.28803009584,69502.49269708472
100_2_4_1,FORMAL_DECISION,769.6963364973606,42840.15295517196,69614.89027336758
100_2_4_1,FORMAL_DECISION,769.6963405162512,42741.36900167805,70050.93361345424
100_2_4_1,FORMAL_DECISION,769.6963405162512,42775.29168220821,69738.35417202275
100_2_4_1,FORMAL_DECISION,769.6963481459826,42727.0952022898,69599.26414088093
100_2_4_1,FORMAL_DECISION,771.156575803319,43839.21575165474,67482.1611039915
100_2_4_1,FORMAL_DECISION,771.8606491950204,42829.863483860325,69296.97897809699
100_2_4_1,FORMAL_DECISION,772.6925320073763,42958.88980453955,69264.69107222464
100_2_4_1,FORMAL_DECISION,773.6471581047396,42749.27465155683,69577.61946921804
100_2_4_1,FORMAL_DECISION,773.7508275625977,42955.69929430216,69239.49589925684
100_2_4_1,FORMAL_DECISION,774.6089565965962,42948.22481735582,69134.39349449362
100_2_4_1,FORMAL_DECISION,775.0624916305686,43715.24456339362,67697.12755028857
100_2_4_1,FORMAL_DECISION,776.4725533650324,42812.32662790283,69465.07420539885
100_2_4_1,FORMAL_DECISION,777.4849201649639,44059.74047645694,67097.7933798829
100_2_4_1,FORMAL_DECISION,778.2876508509067,43031.022995036496,69069.82257688625
100_2_4_1,FORMAL_DECISION,778.5227595193072,42625.98528014942,69946.0962899803
100_2_4_1,FORMAL_DECISION,779.0178731697828,42790.050213001065,69418.09946504948
100_2_4_1,FORMAL_DECISION,779.0178731697828,42813.73932599815,69362.77043955363
100_2_4_1,FORMAL_DECISION,779.0178731697828,42886.05308776994,69262.38045845908
100_2_4_1,FORMAL_DECISION,780.0012400098012,42608.809557450615,69687.72240905577
100_2_4_1,FORMAL_DECISION,780.041384819455,42627.265208642275,69541.30640694375
100_2_4_1,FORMAL_DECISION,780.5453629066445,43939.47990638053,67128.05305225633
100_2_4_1,FORMAL_DECISION,780.6347927169827,43337.790968896705,68498.53454565631
100_2_4_1,FORMAL_DECISION,781.920690571107,42773.70777056161,69512.56052085046
100_2_4_1,FORMAL_DECISION,781.9549969011134,42589.14389629267,70730.97419168908
100_2_4_1,FORMAL_DECISION,782.0088232007922,42621.10089822664,69684.71258456216
100_2_4_1,FORMAL_DECISION,782.7582671923034,42859.852988760904,69147.34206324091
100_2_4_1,FORMAL_DECISION,782.7582671923034,43040.470496342314,68928.96419359518
100_2_4_1,FORMAL_DECISION,782.7582674443977,42622.08830431938,69547.10233931275
100_2_4_1,FORMAL_DECISION,782.7582674443977,42700.966109335364,69526.49798182273
100_2_4_1,FORMAL_DECISION,782.7582674443977,42721.864326452574,69484.08518122863
100_2_4_1,FORMAL_DECISION,783.3713815499802,42541.82590086919,69676.92312001475
100_2_4_1,FORMAL_DECISION,783.3713815499802,42586.0730489289,69566.59642821268
100_2_4_1,FORMAL_DECISION,783.7537136059422,42540.66062614959,70004.68710818976
100_2_4_1,FORMAL_DECISION,783.7810993017713,44232.58281097305,66929.77364994335
100_2_4_1,FORMAL_DECISION,787.9324464043345,42653.1849180568,69517.5930767603
100_2_4_1,FORMAL_DECISION,788.7755452586478,43968.673999636056,66974.32114395754
100_2_4_1,FORMAL_DECISION,789.1773396060992,42609.656303761694,69529.26550006817
100_2_4_1,FORMAL_DECISION,789.4758597251878,42540.927792298964,69548.26847809102
100_2_4_1,FORMAL_DECISION,789.9552873616409,42492.13315657014,69853.45194477089
100_2_4_1,FORMAL_DECISION,791.0881258321022,42441.12402094093,70267.58464456016
100_2_4_1,FORMAL_DECISION,793.5726502269213,42482.39990656705,70154.3609168079
100_2_4_1,FORMAL_DECISION,793.7100775414544,43842.386739499816,67123.10458675455
100_2_4_1,FORMAL_DECISION,797.1445361439303,42470.80625969758,69954.79260414191
100_2_4_1,FORMAL_DECISION,797.4468545410746,42512.72242763905,69757.26763667083
100_2_4_1,FORMAL_DECISION,798.3752093122854,42742.02945982819,69390.69010042101
100_2_4_1,FORMAL_DECISION,798.744216059163,42456.172536141334,69602.92199513817
100_2_4_1,FORMAL_DECISION,799.3035881787985,42816.79578168245,69358.1072085723
100_2_4_1,FORMAL_DECISION,799.6487266726183,42461.90321255311,69568.49829693037
100_2_4_1,FORMAL_DECISION,800.0489539573363,42767.79989548531,69277.5009800617
100_2_4_1,FORMAL_DECISION,800.6302981840824,43637.45856207671,67981.80911820747
100_2_4_1,FORMAL_DECISION,800.7617232995583,42892.54572154737,68797.532204173
100_2_4_1,FORMAL_DECISION,800.7676642037844,43673.42248254468,67426.02373096636
100_2_4_1,FORMAL_DECISION,800.9872745841889,42858.762223078,69234.30027148881
100_2_4_1,FORMAL_DECISION,801.5539721016828,42723.13755155873,69168.41591271033
100_2_4_1,FORMAL_DECISION,807.9353740763632,42374.15835535073,70812.42484385063
100_2_4_1,FORMAL_DECISION,807.9490707515612,42443.34368391396,69697.97346019043
100_2_4_1,FORMAL_DECISION,808.3296955731643,42574.53564645173,69534.76661243285
100_2_4_1,FORMAL_DECISION,808.3296956876271,42682.48901614729,69481.01036938198
100_2_4_1,FORMAL_DECISION,808.5585793529174,42404.00624960192,70314.16141445376
100_2_4_1,FORMAL_DECISION,808.66334636255,42402.661844113405,70402.78262558448
100_2_4_1,FORMAL_DECISION,810.7586294847404,42705.652576007895,69429.8862141973
100_2_4_1,FORMAL_DECISION,813.9856931558078,42430.60080854771,70174.23147166119
100_2_4_1,FORMAL_DECISION,815.752146541163,42437.60808734749,70078.73692319886
100_2_4_1,FORMAL_DECISION,817.992931040426,42370.780880757775,71110.07338622151
100_2_4_1,FORMAL_DECISION,817.992931040426,42370.97373837827,70755.2826066829
100_2_4_1,FORMAL_DECISION,820.2044104957716,42410.055761077674,69992.1316911286
100_2_4_1,FORMAL_DECISION,821.593159490171,42391.0550076864,70418.45162964122
100_2_4_1,FORMAL_DECISION,822.4725413772724,42629.63906219175,69406.65685289507
100_2_4_1,FORMAL_DECISION,822.5134156697317,42243.51596494442,71521.21301003112
100_2_4_1,FORMAL_DECISION,822.7692971427789,42300.44335857655,69648.85573690466
100_2_4_1,FORMAL_DECISION,823.1973014351286,43526.32520032219,67608.81612386733
100_2_4_1,FORMAL_DECISION,826.226020710787,44244.91102619312,66902.43422569586
100_2_4_1,FORMAL_DECISION,835.2007197309466,41776.68354932205,72314.22894400681
100_2_4_1,FORMAL_DECISION,837.3856752041248,42289.87677040818,70761.8688249014
100_2_4_1,FORMAL_DECISION,838.1868383373345,42550.447001704895,69389.67841793114
100_2_4_1,FORMAL_DECISION,840.4460129955817,42066.07636311199,71818.97596234448
100_2_4_1,FORMAL_DECISION,848.7782314866066,41799.0782166851,71965.26200895825
100_2_4_1,FORMAL_DECISION,857.4981784206232,41903.78621072256,71743.66354049221
100_2_4_1,FORMAL_DECISION,858.0751987237443,41709.01990887423,72041.35225655569
100_2_4_1,FORMAL_DECISION,858.2227754652012,41350.887962725705,72079.0014830292
100_2_4_1,FORMAL_DECISION,860.2239140643906,42167.03996299107,71296.98033092932
100_2_4_1,FORMAL_DECISION,866.4129031607443,41553.398617935585,71900.77736039227
100_2_4_1,FORMAL_DECISION,868.4820960687,41871.948227064786,70819.91043535611
100_2_4_1,FORMAL_DECISION,879.1680587243168,41576.19302026897,71753.54504931424
100_2_4_1,FORMAL_DECISION,882.6272694587282,41865.51890844948,71334.05199591753
100_2_4_1,FORMAL_DECISION,900.4604955376375,41155.503462225824,72303.72324693085
100_2_4_1,DISCOVERY_OBSERVED,592.5487187223935,49761.54734073657,81691.42264067318
100_2_4_1,DISCOVERY_OBSERVED,592.5494578035975,49718.659863253975,81288.05368988476
100_2_4_1,DISCOVERY_OBSERVED,592.555201425998,49693.19422956108,81388.84360343603
100_2_4_1,DISCOVERY_OBSERVED,592.5560600051658,49696.51118906715,81162.66119298764
100_2_4_1,DISCOVERY_OBSERVED,592.5602482500249,49610.50265734034,79912.90752512014
100_2_4_1,DISCOVERY_OBSERVED,592.600895020893,49423.93461395499,77756.18859563733
100_2_4_1,DISCOVERY_OBSERVED,592.6073716752543,49366.760601119684,77579.57066228743
100_2_4_1,DISCOVERY_OBSERVED,592.8200666101066,49382.533271923734,77010.19630857612
100_2_4_1,DISCOVERY_OBSERVED,592.9502808536482,48051.420477482985,73098.33457011537
100_2_4_1,DISCOVERY_OBSERVED,593.1979350873291,48066.16308291168,72891.28220672719
100_2_4_1,DISCOVERY_OBSERVED,593.2010765012596,48066.19681140229,72869.06002889508
100_2_4_1,DISCOVERY_OBSERVED,593.2010784965105,48057.76701042654,72852.13480882627
100_2_4_1,DISCOVERY_OBSERVED,593.2010898935558,48034.97142711049,72809.87371513384
100_2_4_1,DISCOVERY_OBSERVED,593.356137745145,48034.57205354936,72811.53988681047
100_2_4_1,DISCOVERY_OBSERVED,594.2062547948589,47665.77747877402,74724.81082229652
100_2_4_1,DISCOVERY_OBSERVED,594.2062745962836,47630.316427416066,74399.27518820613
100_2_4_1,DISCOVERY_OBSERVED,594.2104730274896,47481.13776963376,72872.85023573523
