actualFE,nominalFE,outerCycle,qRound,eventType,subjectFingerprint,relatedFingerprint,source,action,detail
11106,25000,1,40,QP_TEACHER,126128fe9ef71d966c009e75c2e637aa36cfb9a0fade1e4e0f6fd18eb64d135b,126128fe9ef71d966c009e75c2e637aa36cfb9a0fade1e4e0f6fd18eb64d135b,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,126128fe9ef71d966c009e75c2e637aa36cfb9a0fade1e4e0f6fd18eb64d135b,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,5bfb5b09770732a00078dd769cf688ca52ec86ddcc317e9b43c0b9d70fed8d42,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,57044a7ef5fd18fd3881652b4fe6f6388766563a0e5f72bdc891265cfbd0d8e1,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,6d433b75f75857c8ab4c602ea2c5a3442857b3ed25cff8b8c52c055473005b0b,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,982412e4b55d6746e94120c810bd37484cc0a937694406f649bac3db08279df6,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,f63cbca971015669687222946c78bdb74961d8d95207db1b5e3ad3ce3ee1f32c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,ad43704572ddc27282146c988fa28c407620cfcee9f45a61911a5fe6bc4c30b9,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,b05a95a12bac2f7aa117699b5c6376518a23b2da3bb4bdcec6443a940ae6a34d,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,419f428ee347d359097af1e219597dd26c8889c7d47e6d1df09e8f652317606f,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,419f428ee347d359097af1e219597dd26c8889c7d47e6d1df09e8f652317606f,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,419f428ee347d359097af1e219597dd26c8889c7d47e6d1df09e8f652317606f,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,419f428ee347d359097af1e219597dd26c8889c7d47e6d1df09e8f652317606f,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,419f428ee347d359097af1e219597dd26c8889c7d47e6d1df09e8f652317606f,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,419f428ee347d359097af1e219597dd26c8889c7d47e6d1df09e8f652317606f,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,e368814e0525fdf99d58c447de2c39aa912e826bbc13da96c44deb180920785e,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,e368814e0525fdf99d58c447de2c39aa912e826bbc13da96c44deb180920785e,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,e368814e0525fdf99d58c447de2c39aa912e826bbc13da96c44deb180920785e,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,e368814e0525fdf99d58c447de2c39aa912e826bbc13da96c44deb180920785e,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,e368814e0525fdf99d58c447de2c39aa912e826bbc13da96c44deb180920785e,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,e368814e0525fdf99d58c447de2c39aa912e826bbc13da96c44deb180920785e,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,bd7d206db0f7c59801d70b640ad4b0b7e6058adb7a0ac9393339ea69028c7a23,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,b1625456f3ac5495db481de69a911eedacfef0281cba875885f2bc76655e40a0,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,27ad070e59d364dad363fb1e0c21f5ad727d8591e2dd997dc5f09002d7dcc816,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,af0831f7bf9bedf623793567aa5c491135936d77bf66da2ce0ebdbcaa0cd288f,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,af0831f7bf9bedf623793567aa5c491135936d77bf66da2ce0ebdbcaa0cd288f,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,af0831f7bf9bedf623793567aa5c491135936d77bf66da2ce0ebdbcaa0cd288f,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,af0831f7bf9bedf623793567aa5c491135936d77bf66da2ce0ebdbcaa0cd288f,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,af0831f7bf9bedf623793567aa5c491135936d77bf66da2ce0ebdbcaa0cd288f,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,af0831f7bf9bedf623793567aa5c491135936d77bf66da2ce0ebdbcaa0cd288f,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,1e6ab5dc4359b4c32ba050133b3ed5956e867de0a92a7937d5c9039dd1d3e46c,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,1e6ab5dc4359b4c32ba050133b3ed5956e867de0a92a7937d5c9039dd1d3e46c,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,1e6ab5dc4359b4c32ba050133b3ed5956e867de0a92a7937d5c9039dd1d3e46c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,1e6ab5dc4359b4c32ba050133b3ed5956e867de0a92a7937d5c9039dd1d3e46c,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,1e6ab5dc4359b4c32ba050133b3ed5956e867de0a92a7937d5c9039dd1d3e46c,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,1e6ab5dc4359b4c32ba050133b3ed5956e867de0a92a7937d5c9039dd1d3e46c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,050546a1176c0d89126e05e80a75c058411fe675e2b21d45660d2c3d49ad8b6c,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,715fe58a37d1da398856599c816499a9dffd6e9bed19045d1c9760aa6c65e2bd,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,cdbcf583b645b35f499c85b75df2a8d7e02b73997108043ff108f8adb4d95ff5,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,cdbcf583b645b35f499c85b75df2a8d7e02b73997108043ff108f8adb4d95ff5,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,cdbcf583b645b35f499c85b75df2a8d7e02b73997108043ff108f8adb4d95ff5,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,cdbcf583b645b35f499c85b75df2a8d7e02b73997108043ff108f8adb4d95ff5,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,cdbcf583b645b35f499c85b75df2a8d7e02b73997108043ff108f8adb4d95ff5,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,cdbcf583b645b35f499c85b75df2a8d7e02b73997108043ff108f8adb4d95ff5,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,9cd969b796e5d3a85fb8dcfb3c4db2058ed80a7d54143958de6b67cbb3687289,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,9cd969b796e5d3a85fb8dcfb3c4db2058ed80a7d54143958de6b67cbb3687289,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,9cd969b796e5d3a85fb8dcfb3c4db2058ed80a7d54143958de6b67cbb3687289,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,9cd969b796e5d3a85fb8dcfb3c4db2058ed80a7d54143958de6b67cbb3687289,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,b5007304f782b90d4ef61cafcb3401da1e41627a6d6c33cf0b1a4797c7cbc56d,9cd969b796e5d3a85fb8dcfb3c4db2058ed80a7d54143958de6b67cbb3687289,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,9cd969b796e5d3a85fb8dcfb3c4db2058ed80a7d54143958de6b67cbb3687289,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,71f9f6ef9d287792f02f12078c590c5fa9168adc9e79f4ea3eb57706529c9789,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,11e875a1dadcbf4452791188dd85d5f2f962c9665d6791c58b65aaa8172c9e04,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,11e875a1dadcbf4452791188dd85d5f2f962c9665d6791c58b65aaa8172c9e04,NOT_APPLICABLE,0,selectedPbest
11106,25000,1,40,PERSONAL_ARCHIVE,11e875a1dadcbf4452791188dd85d5f2f962c9665d6791c58b65aaa8172c9e04,-1,NOT_APPLICABLE,0,insertedEntrySurvived
11106,25000,1,40,QP_ACTION,11e875a1dadcbf4452791188dd85d5f2f962c9665d6791c58b65aaa8172c9e04,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,NOT_APPLICABLE,0,selection
11106,25000,1,40,QP_TEACHER,4f8c0f5bb3fe0f581a99666713765cf93b57488af596e8e8bd4dfbd55c8fe7ac,11e875a1dadcbf4452791188dd85d5f2f962c9665d6791c58b65aaa8172c9e04,NOT_APPLICABLE,0,selectedPbest
